STATION,NAME,DATE,TMAX,TMIN
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/9/2019,36,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/10/2019,44,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/11/2019,42,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/12/2019,30,18
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/13/2019,24,18
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/14/2019,31,16
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/15/2019,36,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/16/2019,39,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/17/2019,38,24
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/18/2019,37,23
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/19/2019,38,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/20/2019,41,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/21/2019,44,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/22/2019,50,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/23/2019,36,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/24/2019,42,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/25/2019,47,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/26/2019,48,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/27/2019,54,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/28/2019,49,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/29/2019,37,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/30/2019,37,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/1/2019,36,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/2/2019,34,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/3/2019,34,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/4/2019,40,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/5/2019,38,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/6/2019,43,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/7/2019,37,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/8/2019,39,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/9/2019,46,38
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/10/2019,48,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/11/2019,27,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/12/2019,21,15
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/13/2019,41,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/14/2019,40,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/15/2019,35,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/17/2019,31,24
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/18/2019,32,18
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/19/2019,32,14
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/20/2019,34,16
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/21/2019,36,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/22/2019,42,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/23/2019,47,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/24/2019,45,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/25/2019,38,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/26/2019,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/27/2019,55,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/28/2019,37,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/29/2019,47,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/30/2019,58,41
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/31/2019,42,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/1/2020,42,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/2/2020,41,38
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/3/2020,44,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/4/2020,37,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/5/2020,34,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/7/2020,41,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/8/2020,39,20
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/9/2020,23,18
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/10/2020,48,23
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/11/2020,45,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/12/2020,45,22
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/13/2020,33,21
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/14/2020,35,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/15/2020,38,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/16/2020,36,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/18/2020,31,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/19/2020,37,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/20/2020,37,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/21/2020,26,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/22/2020,31,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/23/2020,34,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/25/2020,38,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/26/2020,38,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/27/2020,36,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/28/2020,38,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/29/2020,33,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/30/2020,33,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/31/2020,33,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/1/2020,36,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/2/2020,37,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/4/2020,49,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/5/2020,37,22
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/6/2020,29,21
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/7/2020,27,22
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/8/2020,36,23
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/9/2020,32,25
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/10/2020,36,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/11/2020,33,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/12/2020,31,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/13/2020,35,22
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/15/2020,16,7
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/16/2020,34,16
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/17/2020,34,22
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/18/2020,37,23
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/19/2020,36,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/20/2020,36,18
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/21/2020,24,18
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/22/2020,34,23
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/23/2020,41,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/24/2020,44,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/25/2020,42,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/26/2020,41,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/27/2020,33,23
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/28/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/29/2020,29,21
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/2/2020,33,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/3/2020,51,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/4/2020,39,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/5/2020,40,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/6/2020,48,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/7/2020,35,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/8/2020,44,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/9/2020,57,41
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/10/2020,54,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/11/2020,42,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/12/2020,40,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/14/2020,53,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/15/2020,37,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/16/2020,45,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/17/2020,42,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/18/2020,40,25
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/21/2020,57,22
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/22/2020,33,23
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/23/2020,40,24
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/25/2020,49,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/26/2020,50,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/27/2020,49,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/28/2020,54,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/29/2020,57,41
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/31/2020,52,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/1/2020,43,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/2/2020,47,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/3/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/4/2020,61,23
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/5/2020,44,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/6/2020,50,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/7/2020,59,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/8/2020,66,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/9/2020,54,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/10/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/11/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/12/2020,56,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/13/2020,63,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/14/2020,40,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/15/2020,38,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/16/2020,36,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/17/2020,42,25
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/18/2020,39,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/19/2020,52,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/20/2020,53,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/21/2020,55,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/22/2020,40,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/23/2020,43,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/24/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/25/2020,49,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/26/2020,55,41
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/27/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/28/2020,62,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/29/2020,70,43
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/30/2020,59,44
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/1/2020,51,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/2/2020,58,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/3/2020,64,48
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/4/2020,63,38
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/5/2020,53,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/6/2020,55,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/7/2020,55,42
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/8/2020,57,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/9/2020,49,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/10/2020,52,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/11/2020,50,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/12/2020,46,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/13/2020,54,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/14/2020,66,44
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/15/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/16/2020,65,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/17/2020,71,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/18/2020,56,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/19/2020,57,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/20/2020,62,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/21/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/22/2020,76,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/23/2020,68,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/24/2020,79,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/25/2020,77,62
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/26/2020,82,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/27/2020,89,67
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/28/2020,85,69
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/29/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/30/2020,74,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/31/2020,66,45
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/1/2020,60,45
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/2/2020,71,51
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/3/2020,82,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/5/2020,78,58
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/6/2020,79,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/7/2020,74,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/8/2020,77,55
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/9/2020,89,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/10/2020,93,66
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/11/2020,76,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/12/2020,72,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/13/2020,69,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/14/2020,68,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/15/2020,71,48
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/16/2020,76,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/17/2020,69,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/18/2020,84,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/19/2020,88,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/20/2020,89,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/21/2020,90,66
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/22/2020,76,62
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/23/2020,83,58
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/24/2020,71,58
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/25/2020,73,58
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/26/2020,77,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/27/2020,78,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/28/2020,81,63
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/29/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/30/2020,89,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/1/2020,89,68
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/2/2020,89,69
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/3/2020,88,68
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/4/2020,86,69
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/5/2020,88,69
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/6/2020,89,68
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/7/2020,89,68
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/8/2020,90,73
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/9/2020,88,72
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/10/2020,90,69
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/11/2020,80,68
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/12/2020,82,66
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/13/2020,76,58
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/14/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/15/2020,81,58
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/16/2020,83,67
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/17/2020,78,63
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/18/2020,82,66
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/19/2020,87,74
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/20/2020,81,71
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/21/2020,77,63
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/22/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/23/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/24/2020,83,64
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/25/2020,83,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/26/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/27/2020,89,64
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/28/2020,79,72
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/29/2020,81,68
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/30/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/31/2020,82,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/1/2020,79,58
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/2/2020,75,64
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/3/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/4/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/5/2020,79,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/6/2020,75,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/7/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/8/2020,77,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/9/2020,56,50
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/10/2020,58,50
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/11/2020,61,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/12/2020,68,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/13/2020,69,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/14/2020,67,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/15/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/16/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/17/2020,73,51
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/18/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/19/2020,65,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/20/2020,63,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/21/2020,70,42
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/22/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/23/2020,73,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/24/2020,72,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/25/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/26/2020,76,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/27/2020,73,63
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/28/2020,73,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/29/2020,62,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/30/2020,61,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/1/2020,62,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/2/2020,55,41
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/3/2020,51,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/4/2020,53,42
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/5/2020,54,38
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/6/2020,59,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/7/2020,65,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/8/2020,65,44
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/9/2020,62,44
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/10/2020,74,45
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/11/2020,71,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/12/2020,,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/13/2020,69,51
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/14/2020,65,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/16/2020,68,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/17/2020,52,41
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/18/2020,58,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/19/2020,57,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/20/2020,48,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/21/2020,53,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/22/2020,52,42
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/23/2020,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/24/2020,70,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/25/2020,44,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/26/2020,47,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/27/2020,40,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/28/2020,41,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/29/2020,50,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/30/2020,47,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/31/2020,38,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/1/2020,55,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/2/2020,43,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/3/2020,49,38
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/4/2020,60,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/8/2020,67,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/9/2020,72,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/10/2020,73,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/11/2020,72,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/12/2020,43,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/13/2020,51,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/14/2020,37,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/15/2020,55,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/16/2020,53,35
